# list2_planets: Gaia Wobble Bet, list built from MANIFEST 0.19
# date 2026-09-25
# git 3e128b1bfb6307d10ea729ae131533238e9160dd
# population: Gaia DR3, parallax_over_error >= 10, 1488768 candidate stars
# score: P_A * P(m2<13 MJ), ms_offset < 0.2 (an ordering score, not a calibrated probability)
# rank_new skips known DR3 orbit <80 MJ, known planets and Gaia neighbours within 2.0 arcsec
# the frozen bet is rank_new <= 100
rank_new,source_id,score,p_a,p_m2_lt13,rank_raw,ms_offset,known_dr3_orbit80,known_dr3_orbit_any,dr3_acceleration,known_planet,neighbour_2arcsec
624,6293916376311538944,0.43294904,0.43294904,1,775,0.101148,False,False,False,False,False
625,4732538568412966784,0.4328481,0.77294304,0.56,776,-0.035853,False,False,True,False,False
626,716765690209491968,0.43254716,0.43254716,1,779,0.165695,False,False,True,False,False
627,3402193923314871296,0.43250868,0.51489128,0.84,780,0.167273,False,False,False,False,False
628,1183980371630661504,0.43205205,0.43205205,1,781,0.074848,False,False,False,False,False
629,3809342082645558016,0.43122157,0.43122157,1,783,0.142233,False,False,False,False,False
630,3600284068477250176,0.43040161,0.43040161,1,784,0.02051,False,False,False,False,False
631,2261455900896162176,0.42997318,0.76780925,0.56,785,-0.073372,False,True,False,False,False
632,3753570283039670656,0.42974283,0.44764878,0.96,786,-0.355364,False,False,False,False,False
633,4821768609930430336,0.42906685,0.48757597,0.88,788,-0.500943,False,False,True,False,False
634,4349685321090769024,0.4290628,0.4290628,1,789,-0.282262,False,False,False,False,False
635,1106845580792191872,0.42880854,0.76572953,0.56,790,-0.097379,False,False,False,False,False
636,1600692568433316224,0.42879584,0.76570686,0.56,791,-0.034424,False,False,False,False,False
637,943688191349024000,0.4286863,0.4286863,1,792,-0.528971,False,False,False,False,False
638,4206618517355209088,0.42859668,0.76535122,0.56,793,-0.119526,False,False,False,False,False
639,893214796542513280,0.42835717,0.42835717,1,795,-0.018169,False,False,False,False,False
640,1985619529055155584,0.42817586,0.48656348,0.88,796,0.171853,False,False,True,False,False
641,6264288729835641472,0.42755479,0.42755479,1,799,-0.252874,False,False,False,False,False
642,1172618435080418176,0.42748181,0.42748181,1,800,0.190872,False,False,False,False,False
643,257155158190263808,0.4270971,0.50844892,0.84,801,0.096256,False,False,False,False,False
644,4503423641091795712,0.42696042,0.42696042,1,802,0.163655,False,False,False,False,False
645,6814962601568904576,0.42662706,0.42662706,1,803,0.183937,False,False,False,False,False
646,907066684548911872,0.4264265,0.4264265,1,804,0.004186,False,False,False,False,False
647,5400741883744783616,0.42589343,0.42589343,1,805,-0.382635,False,False,False,False,False
648,2422178937229636352,0.42558695,0.42558695,1,807,-0.031389,False,False,False,False,False
649,2668249051115631232,0.4255804,0.4255804,1,808,-0.434177,False,False,False,False,False
650,5485691079819166208,0.42554201,0.50659763,0.84,809,0.066848,False,False,True,False,False
651,3511397894924621952,0.42513701,0.42513701,1,810,-0.160151,False,False,False,False,False
652,6157539722871359104,0.42512268,0.75914764,0.56,811,-0.034137,False,False,False,False,False
653,6041911197456468608,0.42462818,0.42462818,1,813,-0.769918,False,False,False,False,False
654,4520304202620264704,0.42442597,0.42442597,1,814,-0.881511,False,False,False,False,False
655,4028904384230040192,0.42434379,0.42434379,1,815,0.193629,False,False,False,False,False
656,754686918536500736,0.42369019,0.50439308,0.84,816,-0.229561,False,False,False,False,False
657,6293565593446524416,0.42353145,0.42353145,1,817,0.070816,False,False,False,False,False
658,6781252949452028160,0.42309041,0.42309041,1,818,0.171176,False,False,False,False,False
659,6402860489518406144,0.42303492,0.42303492,1,819,-0.132035,False,False,False,False,False
660,1218674395892254080,0.4225939,0.75463197,0.56,820,-0.04318,False,False,False,False,False
661,1129149723913123456,0.42176602,0.42176602,1,821,-0.132509,False,False,False,False,False
662,4390575849288658304,0.42142438,0.42142438,1,822,-0.079051,False,False,True,False,False
663,1899799313612629504,0.42134548,0.42134548,1,823,-0.182716,False,False,False,False,False
664,3981077930524474240,0.42104856,0.45766147,0.92,824,-0.457585,False,False,False,False,False
665,854034047579787264,0.42065973,0.42065973,1,826,-0.471489,False,False,False,False,False
666,6082433732851849728,0.42002185,0.75003901,0.56,827,0.180247,False,False,False,False,False
667,179371719912574208,0.4199353,0.74988447,0.56,828,0.164688,False,False,False,False,False
668,1016640817918422272,0.41986106,0.41986106,1,829,0.079222,False,False,False,False,False
669,161711776464175744,0.41937321,0.5824628,0.72,830,0.199115,False,False,False,False,False
670,5241011156681563136,0.41934657,0.41934657,1,831,-0.046388,False,False,False,False,False
671,6753514362730896768,0.41886544,0.47598346,0.88,832,0.123739,False,False,False,False,False
672,6456884409233519360,0.41845772,0.41845772,1,834,-0.559451,False,False,False,False,False
673,3123502222851547008,0.41820363,0.69700605,0.6,836,-0.152559,False,False,False,False,False
674,373838214051410816,0.41818033,0.41818033,1,837,-0.047793,False,False,False,False,False
675,1521018863507847936,0.41789244,0.41789244,1,839,0.028038,False,False,False,False,False
676,3279355522185716352,0.41784052,0.61447135,0.68,840,-0.008803,False,False,False,False,False
677,1480717226865294336,0.41680769,0.41680769,1,843,0.144942,False,False,False,False,False
678,4777350436112818560,0.41624441,0.41624441,1,844,-0.177965,False,False,True,False,False
679,2741901697224268928,0.41570493,0.41570493,1,845,0.038245,False,False,False,False,False
680,1782159025497911552,0.41553311,0.57712932,0.72,846,-0.031303,False,False,False,False,False
681,3069702637864959360,0.41521314,0.41521314,1,848,-0.148974,False,False,False,False,False
682,3397376825433540608,0.4148911,0.49391797,0.84,849,0.196124,False,False,False,False,False
683,5729783691976713472,0.41478089,0.64809513,0.64,850,-0.327851,False,False,False,False,False
684,4012446756746890368,0.41408346,0.4929565,0.84,852,-0.13534,False,False,False,False,False
685,4889633422535287680,0.41348673,0.41348673,1,854,0.154502,False,False,False,False,False
686,6528803464806561664,0.41342575,0.41342575,1,855,-0.183786,False,False,False,False,False
687,1655482224982135040,0.41321831,0.41321831,1,856,-0.541611,False,False,False,False,False
688,2925844735519409792,0.41303357,0.46935633,0.88,857,-0.6109,False,False,True,False,False
689,3551242001587858560,0.41302394,0.46934539,0.88,858,0.136035,False,False,True,False,False
690,5064801739557130880,0.41285211,0.41285211,1,859,-0.419923,False,False,False,False,False
691,2012307768639931648,0.4127925,0.68798749,0.6,860,-0.151122,False,False,False,False,False
692,4276632394156013440,0.41258377,0.41258377,1,861,-0.109629,False,False,False,False,False
693,4370790103191277568,0.41207064,0.54219821,0.76,863,0.1113,False,False,True,False,False
694,968319107238317696,0.41163984,0.79161507,0.52,864,0.111828,False,False,False,False,False
695,1066307617863940864,0.4114094,0.68568233,0.6,865,0.068303,False,False,False,False,False
696,3539966819083068160,0.41115,0.41115,1,867,0.053468,False,False,False,False,False
697,4229280998185332736,0.41098129,0.57080735,0.72,868,0.177959,False,False,True,False,False
698,3973504219554185344,0.41016487,0.56967343,0.72,870,-0.405115,False,False,True,False,False
699,2027161964588213888,0.41011765,0.56960784,0.72,871,0.191836,False,False,False,False,False
700,1946915001771953408,0.40993149,0.40993149,1,872,0.08192,False,False,False,False,False
701,4921778916284014848,0.40986885,0.40986885,1,873,0.078939,False,False,False,False,False
702,3145854675768540160,0.40981663,0.60267151,0.68,874,0.051188,False,False,True,False,False
703,4480536962972757248,0.40954013,0.68256688,0.6,875,-0.720458,False,False,True,False,False
704,1515760552226455808,0.40953709,0.40953709,1,876,-0.452783,False,False,False,False,False
705,4399508144309573376,0.40952173,0.40952173,1,877,-0.872861,False,False,False,False,False
706,766439323448668032,0.40941042,0.40941042,1,878,-0.043701,False,False,False,False,False
707,132407558199599232,0.40940718,0.40940718,1,879,-0.022015,False,False,False,False,False
708,1178287203500006656,0.40936107,0.40936107,1,880,-0.288486,False,False,False,False,False
709,3933338510035630976,0.40923946,0.56838814,0.72,881,-0.312451,False,False,False,False,False
710,1969613663418914176,0.40914684,0.44472483,0.92,882,0.085097,False,False,False,False,False
711,3942327842226280448,0.40882114,0.53792255,0.76,883,-0.192137,False,False,False,False,False
712,3637753461950385024,0.40876065,0.46450074,0.88,885,0.138355,False,False,False,False,False
713,4989777079032029568,0.4085556,0.4085556,1,886,-0.383643,False,False,False,False,False
714,923545550645140352,0.40814796,0.56687217,0.72,887,0.168039,False,False,True,False,False
715,1891459758430361088,0.40814698,0.40814698,1,888,-0.136182,False,False,False,False,False
716,4305992550072758656,0.40794514,0.78450989,0.52,889,-0.140016,False,False,True,False,False
717,2814379579582643328,0.40790041,0.40790041,1,890,-0.352383,False,False,False,False,False
718,4267552520347776,0.40745961,0.40745961,1,891,-0.042471,False,False,False,False,False
719,6408551802221816576,0.40738824,0.40738824,1,892,-0.151271,False,False,False,False,False
720,2550652885206434944,0.40712734,0.59871667,0.68,894,0.194329,False,False,False,False,False
721,60244789002681088,0.40697407,0.50871759,0.8,895,-0.034425,False,False,False,False,False
722,6032859261809427840,0.40677369,0.44214531,0.92,896,0.178099,False,False,False,False,False
723,319570481928808576,0.40676226,0.40676226,1,897,-0.11518,False,False,False,False,False
724,2219746545775159680,0.4066764,0.59805353,0.68,898,-0.041547,False,False,True,False,False
725,5015943084951368576,0.40621648,0.40621648,1,899,-0.011347,False,False,False,False,False
726,6637963425890391552,0.40605194,0.40605194,1,901,0.01454,False,False,False,False,False
727,2863852723748232192,0.40551575,0.46081335,0.88,902,-0.715372,False,False,True,False,False
728,1207802497931265536,0.4054488,0.59624824,0.68,904,-0.139409,False,False,False,False,False
729,3342958387205080064,0.40495322,0.40495322,1,905,0.056604,False,False,False,False,False
730,505231850742633728,0.40482608,0.48193581,0.84,906,0.111436,False,False,True,False,False
731,3313653894061044224,0.40463101,0.45980797,0.88,907,0.187219,False,False,False,False,False
732,6212498055675320576,0.40445675,0.42130911,0.96,908,-0.317711,False,False,False,False,False
733,3606397353126591232,0.40433129,0.42117842,0.96,909,0.122104,False,False,False,False,False
734,4833944842215819648,0.40427674,0.53194308,0.76,911,-0.063457,False,False,True,False,False
735,6318120235012296576,0.40414506,0.40414506,1,912,-0.258496,False,False,False,False,False
736,4968258983641773952,0.40411854,0.40411854,1,913,0.071456,False,False,False,False,False
737,1258607322478861056,0.40409326,0.40409326,1,914,0.027832,False,False,False,False,False
738,6404403585367962752,0.40402966,0.40402966,1,915,-0.047182,False,False,False,False,False
739,712397055634344576,0.40390366,0.77673781,0.52,916,0.138444,False,False,False,False,False
740,6904964465891764736,0.40366012,0.40366012,1,917,0.136778,False,False,False,False,False
741,4823217388300522112,0.40363305,0.63067664,0.64,918,-0.396711,False,False,False,False,False
742,6400880028558686592,0.40353037,0.48039329,0.84,919,-0.157029,False,False,False,False,False
743,5130339951196200064,0.40341821,0.40341821,1,920,-0.321137,False,False,False,False,False
744,4575693436572893056,0.40285375,0.71938169,0.56,922,0.09673,False,False,False,False,False
745,3619515385839767936,0.4025835,0.4025835,1,923,-0.044667,False,False,False,False,False
746,767621435887711360,0.40214512,0.41890117,0.96,924,-0.060997,False,False,False,False,False
747,982389862479141376,0.40195629,0.40195629,1,925,-0.218233,False,False,False,False,False
748,1118916397393675648,0.40156686,0.40156686,1,927,0.024774,False,False,False,False,False
749,867704138210271872,0.40149825,0.50187281,0.8,928,-0.255993,False,False,False,False,False
750,5017172338951100288,0.40127394,0.40127394,1,929,-0.442973,False,False,False,False,False
751,4654435618927743872,0.40123294,0.40123294,1,930,0.09921,False,False,False,False,False
752,6000086565418049024,0.40096744,0.50120931,0.8,933,0.142719,False,False,True,False,False
753,4971872081928759296,0.40093928,0.43580357,0.92,934,-0.226316,False,False,False,False,False
754,1193305368402782208,0.40090073,0.5895599,0.68,935,0.106563,False,False,False,False,False
755,4458736739757932672,0.40071623,0.43556112,0.92,936,-0.147265,False,False,False,False,False
756,121843656638575872,0.40054342,0.40054342,1,937,0.104781,False,False,False,False,False
757,942457013204227584,0.39987193,0.39987193,1,938,0.146269,False,False,False,False,False
758,2364492097606462336,0.39979638,0.39979638,1,939,-0.162458,False,False,False,False,False
759,3620563662802389248,0.39975534,0.5878755,0.68,940,-0.621758,False,False,False,False,False
760,6517274535632335872,0.39932934,0.39932934,1,941,-0.128094,False,False,False,False,False
761,1275687204828516736,0.39905691,0.5868484,0.68,943,0.08516,False,False,False,False,False
762,3352583164098806016,0.39876445,0.66460741,0.6,944,-0.035048,False,False,False,False,False
763,6361974428084996992,0.39870319,0.43337304,0.92,945,-0.759236,False,False,True,False,False
764,4347870370990204928,0.39829033,0.39829033,1,947,-0.064822,False,False,False,False,False
765,2782515732608032128,0.39808421,0.39808421,1,948,-0.220935,False,False,False,False,False
766,789148567894210560,0.39805786,0.39805786,1,949,0.199446,False,False,False,False,False
767,5763222451916129408,0.39797961,0.47378525,0.84,950,0.021736,False,False,True,False,False
768,4823217388300522240,0.39756457,0.76454726,0.52,951,-0.142087,False,False,False,False,False
769,975968718869126144,0.39752509,0.39752509,1,952,-0.392379,False,False,False,False,False
770,2460983348274381696,0.39752203,0.39752203,1,953,-0.463451,False,False,False,False,False
771,6577573677445347584,0.39750207,0.39750207,1,954,-0.035693,False,False,False,False,False
772,6044144546084907136,0.39742047,0.39742047,1,955,-0.459346,False,False,False,False,False
773,3787807941257493760,0.39736251,0.76415867,0.52,956,-0.375185,False,False,False,False,False
774,2393981033822828672,0.39707994,0.76361527,0.52,957,0.062358,False,False,False,False,False
775,4111251689120620160,0.39701195,0.39701195,1,960,-0.482418,False,False,False,False,False
776,2319145042621371520,0.39668277,0.76285148,0.52,961,-0.213116,False,False,False,False,False
777,105411764598479744,0.39665055,0.41317765,0.96,962,-0.386988,False,False,False,False,False
778,2905516483501493120,0.39664164,0.39664164,1,963,-0.406237,False,False,False,False,False
779,1942454317455175168,0.39661169,0.47215677,0.84,964,-0.114314,False,False,False,False,False
780,123130085243260800,0.39651898,0.7080696,0.56,966,0.187883,False,False,False,False,False
781,4427595924756992256,0.39560691,0.39560691,1,968,-0.423963,False,False,False,False,False
782,1409902905599851392,0.39558296,0.39558296,1,969,-0.084061,False,False,False,False,False
783,4249510122354608000,0.39531634,0.49414543,0.8,970,0.049378,False,False,False,False,False
784,5418743844032438400,0.39490868,0.39490868,1,971,-1.127481,False,False,False,False,False
785,6537766271277300608,0.39471565,0.39471565,1,973,0.142197,False,False,False,False,False
786,3111675016789943808,0.39470786,0.58045274,0.68,974,0.134493,False,False,True,False,False
787,6206643671653125888,0.39455242,0.44835503,0.88,975,-0.014637,False,False,False,False,False
788,2515037264041041536,0.39446274,0.39446274,1,976,-0.177927,False,False,False,False,False
789,5946986063671469824,0.39446186,0.39446186,1,977,-0.546141,False,False,False,False,False
790,4229940258487034368,0.3941919,0.7039141,0.56,979,-0.495925,False,False,False,False,False
791,1110939818492722432,0.39376277,0.65627129,0.6,980,-0.454954,False,False,True,False,False
792,325242072141424384,0.39375365,0.39375365,1,981,-0.379416,False,False,False,False,False
793,4812529138845030528,0.39362217,0.61503463,0.64,982,0.169109,False,False,True,False,False
794,3994492865736279552,0.39354125,0.39354125,1,983,-0.129853,False,False,False,False,False
795,5022540463954913920,0.39347114,0.70262703,0.56,984,0.02488,False,False,False,False,False
796,3995430302478183424,0.3934578,0.40985188,0.96,985,0.181994,False,False,False,False,False
797,2095410369291592064,0.39339232,0.46832419,0.84,986,-0.13592,False,False,True,False,False
798,806490683759137280,0.39335668,0.39335668,1,987,-0.124596,False,False,False,False,False
799,1586968533015434624,0.39320652,0.39320652,1,989,-0.086149,False,False,False,False,False
800,5690074241127646720,0.39289859,0.46773641,0.84,991,0.035886,False,False,False,False,False
801,6116110468338455680,0.39289273,0.39289273,1,992,-0.523772,False,False,False,False,False
802,4979075120042686336,0.39182365,0.42589527,0.92,998,0.047345,False,False,False,False,False
803,6189864123481468800,0.39161946,0.39161946,1,999,-0.192218,False,False,False,False,False
804,2306965202564744064,0.39156235,0.39156235,1,1000,-0.571848,False,False,False,False,False
805,3463185753155056896,0.3911504,0.3911504,1,1001,-0.011631,False,False,False,False,False
806,2508285983476098816,0.39101579,0.39101579,1,1002,-0.392192,False,False,False,False,False
807,6822593349703849856,0.39099864,0.39099864,1,1003,0.022542,False,False,False,False,False
808,3835769394374915072,0.39049089,0.61014202,0.64,1006,0.029104,False,False,False,False,False
809,5513176499696350336,0.39048089,0.46485821,0.84,1007,-0.009283,False,False,True,False,False
810,4519094258778682624,0.38983416,0.44299337,0.88,1008,0.113321,False,False,False,False,False
811,3610560069790131968,0.38977438,0.57319761,0.68,1009,0.107359,False,False,False,False,False
812,676804558572501120,0.38934636,0.38934636,1,1011,-0.032635,False,False,False,False,False
813,640967385813612800,0.38909209,0.57219426,0.68,1012,-0.529789,False,False,False,False,False
814,2036853678540637184,0.38896105,0.42278375,0.92,1013,-0.323979,False,False,False,False,False
815,2583721522045243008,0.38845841,0.38845841,1,1015,-0.576513,False,False,False,False,False
816,3504028246440157184,0.38789511,0.38789511,1,1016,-0.071089,False,False,False,False,False
817,325533923760046848,0.38764017,0.38764017,1,1017,0.026537,False,False,False,False,False
818,1143215947967525120,0.38737798,0.64562996,0.6,1019,0.042762,False,False,False,False,False
819,1484835722545108096,0.38714139,0.53769637,0.72,1020,0.053335,False,False,False,False,False
820,6167848773956482560,0.38710983,0.38710983,1,1021,-0.002305,False,False,False,False,False
821,335634754832026240,0.38710147,0.48387683,0.8,1022,-0.176731,False,False,True,False,False
822,2751999130977261184,0.38689615,0.64482692,0.6,1023,0.030505,False,False,False,False,False
823,1829237158474914688,0.3868709,0.3868709,1,1024,0.088958,False,False,False,False,False
824,4996303642614776448,0.38682398,0.40294165,0.96,1025,-0.201811,False,False,False,False,False
825,5013214711270057856,0.38646332,0.40256596,0.96,1026,0.197094,False,False,False,False,False
826,3185474512123949824,0.38628873,0.40238409,0.96,1027,0.039163,False,False,True,False,False
827,3144499458967932672,0.38601,0.38601,1,1030,-0.235265,False,False,False,False,False
828,2451748206514593024,0.38599735,0.45952065,0.84,1031,0.129611,False,False,False,False,False
829,3925790843747554560,0.38587959,0.48234948,0.8,1032,0.172563,False,False,False,False,False
830,785138236666164352,0.38578674,0.38578674,1,1033,-0.011529,False,False,False,False,False
831,1981520824596702208,0.38548747,0.48185933,0.8,1035,0.120078,False,False,False,False,False
832,6343231706201426944,0.38522952,0.535041,0.72,1036,-0.014992,False,False,True,False,False
833,4451575895403432064,0.38511507,0.38511507,1,1037,0.135297,False,False,False,False,False
834,5546354572312740352,0.38470157,0.45797806,0.84,1038,-0.339418,False,False,False,False,False
835,2752917772942245248,0.38469321,0.38469321,1,1039,-0.090166,False,False,False,False,False
836,6607691225074507776,0.38457791,0.48072239,0.8,1040,0.13806,False,False,True,False,False
837,5082722507779793024,0.38444605,0.38444605,1,1041,-0.398805,False,False,False,False,False
838,6037817402119824768,0.38441395,0.64068991,0.6,1042,-0.242958,False,False,True,False,False
839,6097716154197261952,0.38421866,0.38421866,1,1044,-0.595597,False,False,False,False,False
840,4010614077021840256,0.38387499,0.39986978,0.96,1045,-0.253115,False,False,False,False,False
841,3629711603840863360,0.38378079,0.38378079,1,1047,0.185687,False,False,False,False,False
842,5621702867205993088,0.38348974,0.38348974,1,1048,-0.158802,False,False,False,False,False
843,6623351805412369024,0.38340497,0.38340497,1,1049,0.072185,False,False,False,False,False
844,5848753805085988352,0.38319112,0.39915741,0.96,1050,-3.51403,False,False,False,False,False
845,4361152849408645248,0.38306164,0.68403864,0.56,1051,-0.408041,False,False,True,False,False
846,1500826882220275712,0.38291023,0.38291023,1,1052,0.087798,False,False,False,False,False
847,2911981886751531648,0.38290177,0.38290177,1,1053,-0.265825,False,False,False,False,False
848,285317808507191808,0.38285506,0.45577983,0.84,1054,-0.061822,False,False,False,False,False
849,68553931516671488,0.38273337,0.38273337,1,1055,-0.073789,False,False,False,False,False
850,5625931210968625920,0.38232804,0.59738757,0.64,1056,-0.44261,False,False,False,False,False
851,1321314119879186048,0.38161707,0.47702134,0.8,1058,-0.331873,False,False,False,False,False
852,3878225519757554560,0.38156369,0.63593948,0.6,1059,-0.086541,False,False,False,False,False
853,488526901854890624,0.38154069,0.68132266,0.56,1060,-0.384109,False,False,False,False,False
854,5644363149023579264,0.38149809,0.38149809,1,1061,-0.133082,False,False,False,False,False
855,1071851527289746176,0.38141323,0.38141323,1,1062,-0.054701,False,False,False,False,False
856,1270331861643972864,0.38106762,0.45365193,0.84,1064,0.037646,False,False,False,False,False
857,1242278440934856960,0.38092129,0.52905735,0.72,1065,0.086826,False,False,True,False,False
858,2591686968392358144,0.38080708,0.47600884,0.8,1066,0.145795,False,False,False,False,False
859,1200757686414000768,0.3803664,0.475458,0.8,1067,0.140344,False,False,False,False,False
860,2421080250237474176,0.38033919,0.38033919,1,1068,-0.168557,False,False,False,False,False
861,1577169925905951488,0.37979914,0.73038295,0.52,1069,0.039951,False,False,False,False,False
862,857616737498951552,0.37894249,0.67668302,0.56,1070,-0.200464,False,False,False,False,False
863,3531294008802299392,0.37875717,0.37875717,1,1071,-0.420438,False,False,False,False,False
864,6187224127342923776,0.37852704,0.37852704,1,1072,-0.104123,False,False,False,False,False
865,4540937942738166656,0.37826003,0.37826003,1,1073,0.196854,False,False,False,False,False
866,1167330643144347264,0.37786296,0.59041088,0.64,1075,-0.073849,False,False,False,False,False
867,5084855869576641280,0.37776986,0.37776986,1,1076,-0.364245,False,False,False,False,False
868,4932838835028390784,0.37762588,0.37762588,1,1078,0.121776,False,False,False,False,False
869,5399893816682494976,0.3770442,0.628407,0.6,1079,0.16487,False,False,False,False,False
870,3473715161835766656,0.37691882,0.67306931,0.56,1080,0.003586,False,False,False,False,False
871,6671680018673820032,0.3769028,0.3769028,1,1081,-0.046698,False,False,False,False,False
872,1181918138787904896,0.37647738,0.37647738,1,1083,0.141501,False,False,False,False,False
873,4021420352177247360,0.37641897,0.49528812,0.76,1084,-0.015773,False,False,False,False,False
874,1744901146278224512,0.37612759,0.39179957,0.96,1085,-0.340479,False,False,False,False,False
875,3067383149372024192,0.37610181,0.39177272,0.96,1086,-0.131544,False,False,False,False,False
876,5181014380536026496,0.37605601,0.6715286,0.56,1087,-0.105501,False,False,True,False,False
877,1717551339996709632,0.37588649,0.40857228,0.92,1088,0.187192,False,False,False,False,False
878,612194678344177920,0.37587071,0.6711977,0.56,1089,-0.205859,False,False,False,False,False
879,3884850700085615104,0.37562657,0.42684838,0.88,1091,0.00864,False,False,False,False,False
880,6098824358845836416,0.37555983,0.52161088,0.72,1092,0.116537,False,False,False,False,False
881,4664542467248250496,0.37546769,0.67047801,0.56,1093,-0.031441,False,False,False,False,False
882,6293028280153790080,0.37511195,0.39074162,0.96,1095,-0.019153,False,False,False,False,False
883,1141784521264488832,0.3739002,0.3739002,1,1096,-0.271937,False,False,False,False,False
884,3013226016948271104,0.37387539,0.71899114,0.52,1097,0.165054,False,False,False,False,False
885,834993495483319168,0.37360352,0.4670044,0.8,1098,0.012944,False,False,True,False,False
886,5955661622753155584,0.37305079,0.5486041,0.68,1101,0.10063,False,False,False,False,False
887,3134682194522547968,0.37287793,0.37287793,1,1103,-0.034804,False,False,False,False,False
888,5079067147013772288,0.37265783,0.37265783,1,1106,-0.468879,False,False,False,False,False
889,6072801976644137600,0.37252458,0.66522247,0.56,1107,-0.03079,False,False,False,False,False
890,2550998131857343232,0.37250072,0.37250072,1,1108,-0.490285,False,False,False,False,False
891,2848910085848801536,0.37240314,0.37240314,1,1109,-0.196869,False,False,False,False,False
892,3010250841562435456,0.37229457,0.7159511,0.52,1110,0.073769,False,False,False,False,False
893,5009296743318409344,0.37219265,0.40455723,0.92,1111,-0.207705,False,False,False,False,False
894,2468057984044943104,0.37214016,0.664536,0.56,1112,0.164801,False,False,False,False,False
895,3319387709760409600,0.37201882,0.62003137,0.6,1113,-0.093931,False,False,True,False,False
896,1678694087970939008,0.37194857,0.61991429,0.6,1114,0.160231,False,False,False,False,False
897,6817950657560102016,0.37161209,0.37161209,1,1115,0.154702,False,False,False,False,False
898,267346943787845632,0.37160687,0.37160687,1,1116,-0.26636,False,False,False,False,False
899,4718288313601722624,0.37134462,0.37134462,1,1117,-0.103982,False,False,False,False,False
900,1934859921920427264,0.37129376,0.51568577,0.72,1118,0.103604,False,False,False,False,False
901,3679122831759483904,0.37096254,0.37096254,1,1119,0.175619,False,False,False,False,False
902,156150240492946816,0.37090247,0.37090247,1,1120,-0.660096,False,False,False,False,False
903,5084149536433654272,0.37079023,0.51498643,0.72,1121,-0.186606,False,False,False,False,False
904,3485841675578056960,0.37066757,0.51481607,0.72,1122,0.176883,False,False,False,False,False
905,811697489791310592,0.36933677,0.36933677,1,1124,0.022383,False,False,False,False,False
906,6843663462825244928,0.36903645,0.36903645,1,1126,-0.182876,False,False,False,False,False
907,5224460173763882496,0.36896862,0.36896862,1,1128,-0.106438,False,False,False,False,False
908,2066469745778445184,0.36890679,0.61484464,0.6,1129,0.041253,False,False,False,False,False
909,4930632699307077248,0.36847934,0.36847934,1,1130,-0.259484,False,False,False,False,False
910,4555321517636285312,0.36841699,0.36841699,1,1131,-0.072305,False,False,False,False,False
911,1255242919976781952,0.36838418,0.76746705,0.48,1132,0.147203,False,False,False,False,False
912,1577926699143673344,0.36835838,0.61393063,0.6,1133,-0.186103,False,False,False,False,False
913,3676370204399500160,0.36830152,0.51152989,0.72,1134,-0.116939,False,False,False,False,False
914,5421903256336609664,0.36827993,0.61379988,0.6,1135,-0.561622,False,False,False,False,False
915,3946215779766194176,0.36827049,0.36827049,1,1136,0.025727,False,False,False,False,False
916,57739208163471744,0.36815662,0.36815662,1,1138,0.051994,False,False,False,False,False
917,898474486509199232,0.36813378,0.57520904,0.64,1139,-0.029698,False,False,False,False,False
918,2076388715062352768,0.3680898,0.76685375,0.48,1140,0.015345,False,False,True,False,False
919,1625560394717393536,0.36805512,0.40005991,0.92,1141,-0.301821,False,False,False,False,False
920,4528852871147020032,0.36785382,0.51090808,0.72,1142,0.120407,False,False,False,False,False
921,975195624755575936,0.3677143,0.51071431,0.72,1143,-0.17026,False,False,False,False,False
922,4557080701880013824,0.36765489,0.36765489,1,1145,-0.04574,False,False,False,False,False
923,4947513157730843136,0.36760652,0.36760652,1,1146,-0.007518,False,False,False,False,False
924,1827433645858652800,0.36707031,0.50981987,0.72,1148,-0.038343,False,False,False,False,False
925,6080357648741268096,0.36671098,0.41671703,0.88,1149,-0.396649,False,False,False,False,False
926,519239010397885696,0.36668212,0.6547895,0.56,1150,0.085161,False,False,False,False,False
927,6307627767346888064,0.36635154,0.50882158,0.72,1151,-0.002904,False,False,False,False,False
928,4643156175814200192,0.36628964,0.39814091,0.92,1152,-0.380914,False,False,True,False,False
929,5459941548290350848,0.36626453,0.61044089,0.6,1153,0.184424,False,False,False,False,False
930,3604359511404336896,0.36592713,0.41582629,0.88,1154,-0.175961,False,False,False,False,False
931,2799321630399767040,0.36573326,0.57145822,0.64,1158,-0.044792,False,False,False,False,False
932,4464942482165995264,0.36540625,0.39718071,0.92,1160,0.106259,False,False,False,False,False
933,5740366044716708864,0.365367,0.365367,1,1161,-0.356494,False,False,False,False,False
934,1955250124540670976,0.36518145,0.45647681,0.8,1162,-0.434439,False,False,False,False,False
935,1275308182551805568,0.36518039,0.36518039,1,1163,0.17729,False,False,False,False,False
936,2495335115182570368,0.36515019,0.36515019,1,1164,-0.580385,False,False,False,False,False
937,2350654434533221248,0.36508656,0.41487109,0.88,1165,-0.331098,False,False,False,False,False
938,3404483931157320960,0.36501605,0.65181438,0.56,1166,0.090886,False,False,False,False,False
939,5976037153724058240,0.36491635,0.65163635,0.56,1167,-0.160381,False,False,False,False,False
940,6166376978860425600,0.36488287,0.36488287,1,1168,-0.440569,False,False,False,False,False
941,2741489964479580032,0.36463533,0.36463533,1,1170,-0.259696,False,False,False,False,False
942,4706483441369292288,0.36428778,0.36428778,1,1171,-0.137997,False,False,False,False,False
