# list1_substellar: Gaia Wobble Bet, list built from MANIFEST 0.19
# date 2026-09-25
# git 3e128b1bfb6307d10ea729ae131533238e9160dd
# population: Gaia DR3, parallax_over_error >= 10, 2234316 candidate stars
# score: P_A (an ordering score, not a calibrated probability)
# rank_new skips known DR3 orbit <80 MJ, known planets and Gaia neighbours within 2.0 arcsec
# the frozen bet is rank_new <= 100
rank_new,source_id,score,p_a,p_m2_lt13,rank_raw,ms_offset,known_dr3_orbit80,known_dr3_orbit_any,dr3_acceleration,known_planet,neighbour_2arcsec
605,5322541971084471424,0.72628958,0.72628958,0.16,821,0.279396,False,True,False,False,False
606,4682373934511015552,0.72628137,0.72628137,0.16,822,0.44083,False,False,True,False,False
607,1316219257874320256,0.72610046,0.72610046,0.4,824,0.930522,False,False,False,False,False
608,1753469399878334208,0.7259104,0.7259104,0.68,826,0.347452,False,False,True,False,False
609,941245621974665984,0.7257419,0.7257419,0.72,828,-0.416451,False,False,False,False,False
610,1620288580060016384,0.72567874,0.72567874,0,829,0.038349,False,False,False,False,False
611,1209432042883668480,0.72559507,0.72559507,1,830,-0.1116,False,False,True,False,False
612,1677768333540094848,0.7254402,0.7254402,1,832,0.297295,False,False,False,False,False
613,2051984436005124480,0.7250976,0.7250976,1,835,0.925031,False,False,False,False,False
614,3459312487225037440,0.72508488,0.72508488,0.64,836,0.932194,False,False,False,False,False
615,5849657878535855744,0.72507637,0.72507637,0.72,837,0.069918,False,False,False,False,False
616,509181262149641216,0.72495388,0.72495388,0.08,838,0.927624,False,False,False,False,False
617,2775987485397299072,0.72482644,0.72482644,1,841,0.350903,False,False,False,False,False
618,2978970766544242048,0.72478183,0.72478183,0.16,842,0.900983,False,False,False,False,False
619,6844435526147167744,0.72472464,0.72472464,0.12,843,-0.188009,False,True,False,False,False
620,1590096093840214272,0.72469089,0.72469089,0.92,846,-0.295687,False,False,True,False,False
621,2770116058946308736,0.72469035,0.72469035,0.4,847,0.971092,False,False,True,False,False
622,1359173947355337344,0.72467415,0.72467415,0.08,848,0.56755,False,False,False,False,False
623,2600730623329483136,0.72461099,0.72461099,0.2,849,0.453079,False,False,False,False,False
624,5599646629598022656,0.72458632,0.72458632,0.16,850,0.06429,False,True,False,False,False
625,1718090723465889536,0.72443114,0.72443114,0.16,851,0.471029,False,False,True,False,False
626,3392717846773307776,0.72429302,0.72429302,0,853,0.079879,False,False,False,False,False
627,6163541785049288960,0.72427656,0.72427656,0.96,854,0.144739,False,False,False,False,False
628,717368531818988288,0.72418524,0.72418524,0.04,858,0.514657,False,False,False,False,False
629,2799227106759461888,0.72416934,0.72416934,0.76,859,0.229671,False,False,True,False,False
630,857627148499656064,0.7239803,0.7239803,0.16,863,-0.222261,False,False,False,False,False
631,3726391833069694336,0.72392826,0.72392826,0.08,864,0.267045,False,False,False,False,False
632,5435681717576668544,0.7238598,0.7238598,0.36,865,-0.36093,False,False,False,False,False
633,5055328278653340032,0.72365722,0.72365722,0.36,867,-0.34707,False,False,False,False,False
634,4520320626578911872,0.72364369,0.72364369,0,868,0.038639,False,False,False,False,False
635,173230977535014272,0.72359561,0.72359561,0.16,870,0.627458,False,False,True,False,False
636,4034505811857850240,0.72354803,0.72354803,0.4,872,0.98339,False,False,False,False,False
637,6575836620872095488,0.72328797,0.72328797,0.6,873,0.639746,False,False,True,False,False
638,4876262880105882112,0.72319841,0.72319841,0.36,875,1.074675,False,False,True,False,False
639,4903478713469997440,0.72315471,0.72315471,0.36,876,0.911437,False,False,False,False,False
640,1215819479590635776,0.72295395,0.72295395,0.36,879,0.064254,False,False,False,False,False
641,6342463662969782912,0.72290837,0.72290837,1,880,0.814387,False,False,False,False,False
642,3831375157499435648,0.72272529,0.72272529,0.4,881,-0.171463,False,False,False,False,False
643,5318516315420580864,0.72266958,0.72266958,0.88,883,0.854955,False,False,False,False,False
644,2436989973036070912,0.72256449,0.72256449,0.28,884,0.990042,False,False,False,False,False
645,2491991946999387904,0.72250491,0.72250491,0.6,885,1.003592,False,False,False,False,False
646,3205154464590793472,0.72234745,0.72234745,0.12,887,0.565259,False,False,False,False,False
647,2793223945070580096,0.72230218,0.72230218,0.2,888,0.788408,False,False,False,False,False
648,3865309457882868096,0.72226746,0.72226746,0.64,890,0.931509,False,False,False,False,False
649,3684918769866265088,0.72221561,0.72221561,0.4,891,0.599938,False,False,False,False,False
650,2171402290823866624,0.72218849,0.72218849,0.8,892,0.432395,False,False,True,False,False
651,2450599697900838912,0.72206378,0.72206378,1,896,-0.083914,False,False,False,False,False
652,6039683483818486656,0.72202738,0.72202738,0.28,897,0.354113,False,False,False,False,False
653,5590736084278574464,0.72195499,0.72195499,1,898,0.796754,False,False,False,False,False
654,5562996436699582080,0.72185131,0.72185131,0.12,899,1.091447,False,False,True,False,False
655,847398254388545792,0.72184226,0.72184226,0.12,900,1.102253,False,False,False,False,False
656,699480474068226688,0.72170449,0.72170449,0.36,901,-0.187534,False,False,False,False,False
657,486708584501762560,0.72167599,0.72167599,0,902,-0.060401,False,True,False,False,False
658,5518349869403884928,0.72163143,0.72163143,1,904,0.074757,False,False,False,False,False
659,3237544118638949632,0.72150339,0.72150339,0.36,905,0.500711,False,True,False,False,False
660,5334258538805639040,0.7211489,0.7211489,0.32,906,-0.36108,False,False,False,False,False
661,1690721061551834240,0.72108966,0.72108966,0,908,0.84086,False,False,True,False,False
662,3786503130193063168,0.72108834,0.72108834,0.16,909,0.224634,False,False,False,False,False
663,2910724217247417088,0.72106767,0.72106767,0.12,910,-0.221237,False,False,False,False,False
664,1293522004981759872,0.7210588,0.7210588,0.28,911,-0.194292,False,True,False,False,False
665,6742759043068453248,0.72101521,0.72101521,0.28,912,0.962916,False,False,False,False,False
666,2453860505791897728,0.72097119,0.72097119,0.04,914,0.774937,False,False,True,False,False
667,3233998159279736064,0.72087514,0.72087514,0.32,915,0.098159,False,False,False,False,False
668,3223516063958808064,0.72076653,0.72076653,1,917,0.479339,False,False,False,False,False
669,1805165790919302272,0.72074679,0.72074679,0.12,920,0.047814,False,False,False,False,False
670,1780966124101480448,0.72072255,0.72072255,0.24,921,-0.128646,False,True,False,False,False
671,2791782794564103680,0.72064915,0.72064915,1,922,0.410653,False,False,False,False,False
672,9919042287151872,0.72063908,0.72063908,0.32,923,0.411486,False,False,True,False,False
673,274841146328966272,0.72037701,0.72037701,0.44,924,0.366375,False,True,False,False,False
674,4815317156736151040,0.72031001,0.72031001,0.56,925,0.642491,False,False,False,False,False
675,5463607423134608000,0.72021546,0.72021546,0.12,926,0.252962,False,False,False,False,False
676,2468929243931522304,0.72018279,0.72018279,1,927,0.420134,False,False,False,False,False
677,605324994116863360,0.72014835,0.72014835,0.48,928,0.961466,False,False,False,False,False
678,5308646274424941696,0.71995189,0.71995189,0.44,930,0.825847,False,False,False,False,False
679,3931880591977203584,0.71992023,0.71992023,1,931,0.135719,False,False,False,False,False
680,1287815677073366528,0.71991953,0.71991953,0.36,932,0.810487,False,False,False,False,False
681,2860245500975704320,0.71974894,0.71974894,0.24,933,-0.242955,False,False,False,False,False
682,263553491231320576,0.71971677,0.71971677,0.64,934,0.937329,False,False,False,False,False
683,6536153940554895872,0.71968919,0.71968919,1,935,-0.061755,False,False,True,False,False
684,2002503659672268928,0.71960723,0.71960723,0.56,936,0.669268,False,True,False,False,False
685,18565464288396416,0.71958684,0.71958684,1,937,0.09677,False,False,False,False,False
686,1720039745265724288,0.7195211,0.7195211,0.64,938,0.175678,False,True,False,False,False
687,4575693436572893056,0.71938169,0.71938169,0.56,939,0.09673,False,False,False,False,False
688,4197208140931710848,0.71937508,0.71937508,0.24,940,0.339126,False,True,False,False,False
689,2463211714746424576,0.71934361,0.71934361,0.72,941,0.940742,False,False,False,False,False
690,6340981796172195584,0.71933017,0.71933017,0,942,0.898172,False,False,False,False,False
691,3299381442858615936,0.71932382,0.71932382,1,943,0.656976,False,False,False,False,False
692,3365063724883180288,0.71920357,0.71920357,1,944,0.182642,False,False,False,False,False
693,586886222774444032,0.71910753,0.71910753,1,945,0.247172,False,False,True,False,False
694,2263774530400935680,0.71908023,0.71908023,0.2,946,0.807201,False,True,False,False,False
695,3013226016948271104,0.71899114,0.71899114,0.52,948,0.165054,False,False,False,False,False
696,2446507796659516288,0.7188492,0.7188492,0.92,950,0.822556,False,False,False,False,False
697,3415641019241878016,0.71879253,0.71879253,0.96,951,0.359881,False,False,False,False,False
698,735988967392303232,0.71873917,0.71873917,0.36,952,0.734237,False,False,True,False,False
699,5338458020412638592,0.71873327,0.71873327,0.24,953,-0.164347,False,False,False,False,False
700,1187303718538875520,0.71870228,0.71870228,0.16,954,0.300603,False,False,False,False,False
701,5222856810931675904,0.71862082,0.71862082,0.16,955,0.692664,False,False,False,False,False
702,2542418299029222528,0.71857638,0.71857638,0.88,956,0.838642,False,False,False,False,False
703,1954960471948542720,0.71850741,0.71850741,0.16,958,-0.152306,False,False,False,False,False
704,1949280120002669440,0.71849794,0.71849794,0.44,959,-0.350334,False,False,False,False,False
705,1110476958457817984,0.71842339,0.71842339,0.04,960,-0.238423,False,False,False,False,False
706,2106422459279293568,0.71839301,0.71839301,0.44,961,-0.547142,False,False,True,False,False
707,544146414802697600,0.71829161,0.71829161,0.32,962,-0.044463,False,False,False,False,False
708,5199652167781637632,0.71803671,0.71803671,0.36,964,0.543367,False,False,False,False,False
709,6564726708708563712,0.71793198,0.71793198,0.08,965,0.819519,False,False,False,False,False
710,1611087248283201024,0.71787838,0.71787838,1,966,0.48766,False,False,False,False,False
711,5566748313968413312,0.71782171,0.71782171,0,967,-0.195379,False,False,False,False,False
712,5349069372731772928,0.71773768,0.71773768,0.44,968,0.918464,False,False,False,False,False
713,846442808847296128,0.71768578,0.71768578,0.16,971,0.178037,False,True,False,False,False
714,148625114192311168,0.71744375,0.71744375,0.8,976,0.947439,False,False,False,False,False
715,6467565924179142272,0.71734566,0.71734566,0.44,977,0.657507,False,False,False,False,False
716,6131163538436323456,0.71731802,0.71731802,0.64,978,0.448725,False,False,False,False,False
717,3676147961315725312,0.71724431,0.71724431,0.12,979,0.917407,False,False,False,False,False
718,432528843370092288,0.71704434,0.71704434,1,981,0.093362,False,False,False,False,False
719,3203300859784180096,0.71701474,0.71701474,0.52,982,1.08412,False,False,False,False,False
720,734100281294170624,0.71695923,0.71695923,0.04,984,-0.264057,False,False,False,False,False
721,108727170113766016,0.71695332,0.71695332,0.16,985,0.982135,False,False,False,False,False
722,6383229053001389312,0.71692,0.71692,1,986,-0.118752,False,False,False,False,False
723,1482742664722613632,0.71689469,0.71689469,0.24,988,0.341373,False,False,False,False,False
724,6846774737136828800,0.71638718,0.71638718,0.32,995,-0.262017,False,False,False,False,False
725,6298979455559073664,0.7163146,0.7163146,0.36,996,-0.304625,False,False,False,False,False
726,5336404957321100672,0.71623099,0.71623099,0.56,997,0.390795,False,False,True,False,False
727,621139926990028288,0.71608025,0.71608025,0,998,0.343958,False,False,False,False,False
728,2310240372825841280,0.71607927,0.71607927,1,999,0.552684,False,False,False,False,False
729,1315167884240194560,0.71605075,0.71605075,0.6,1001,0.761619,False,False,False,False,False
730,3495642894026559872,0.71600531,0.71600531,0.68,1002,0.733837,False,False,False,False,False
731,3010250841562435456,0.7159511,0.7159511,0.52,1003,0.073769,False,False,False,False,False
732,5911049213298157440,0.71590407,0.71590407,0,1005,-0.278248,False,False,False,False,False
733,4325623711706539648,0.71557686,0.71557686,0.2,1008,-0.182191,False,False,False,False,False
734,5217707935417748096,0.71545072,0.71545072,0.2,1009,0.47941,False,True,False,False,False
735,3708041636837257088,0.71533792,0.71533792,0.12,1010,-0.168365,False,False,False,False,False
736,1717366591979606528,0.71533579,0.71533579,1,1012,0.034886,False,False,False,False,False
737,65461902959414656,0.71517995,0.71517995,0.16,1014,0.531765,False,False,False,False,False
738,5603712314350952960,0.71507326,0.71507326,0,1015,0.671465,False,False,False,False,False
739,4331079144803936512,0.71475882,0.71475882,0.12,1016,0.443958,False,False,False,False,False
740,247099334084364672,0.71475531,0.71475531,0.56,1017,0.701388,False,False,False,False,False
741,2616132101175335936,0.71466062,0.71466062,1,1018,-0.055328,False,False,False,False,False
742,1516010038287633792,0.71465346,0.71465346,0.24,1019,-0.15501,False,False,False,False,False
743,1495487688115551744,0.71464253,0.71464253,1,1020,0.048977,False,False,False,False,False
744,1721131594671848704,0.71462537,0.71462537,0.72,1021,1.026148,False,False,False,False,False
745,322306754053509760,0.71451026,0.71451026,0.04,1022,0.793837,False,False,True,False,False
746,6825495441925681920,0.71449796,0.71449796,0.4,1023,0.981586,False,False,True,False,False
747,6374614379398321280,0.71446639,0.71446639,0.44,1024,-0.208054,False,False,True,False,False
748,6754089342890740224,0.71446598,0.71446598,0.2,1025,1.06677,False,False,False,False,False
749,4686584548651046400,0.71445452,0.71445452,0,1026,0.193148,False,False,False,False,False
750,1022122334352145280,0.71442586,0.71442586,1,1027,0.643867,False,False,False,False,False
751,326070279276059008,0.71424865,0.71424865,1,1030,1.01838,False,False,False,False,False
752,5856902972967514368,0.71423578,0.71423578,0,1032,0.543418,False,False,False,False,False
753,5290121771222940544,0.71420664,0.71420664,0,1034,0.376185,False,True,False,False,False
754,488529478835185408,0.71409901,0.71409901,0.52,1037,0.535249,False,False,False,False,False
755,1422476164660823168,0.7139813,0.7139813,0.52,1038,0.805774,False,False,False,False,False
756,83214583338884224,0.71387586,0.71387586,0.32,1039,0.066501,False,False,False,False,False
757,921478434424926208,0.71386034,0.71386034,0.4,1040,-0.60186,False,False,False,False,False
758,6439807619265739520,0.71372511,0.71372511,0.76,1041,0.400781,False,False,True,False,False
759,6854411292069453696,0.71372202,0.71372202,0.04,1042,0.241332,False,False,False,False,False
760,4194415415746953088,0.7136634,0.7136634,0.16,1043,-0.351866,False,False,False,False,False
761,1161775395004854144,0.71366315,0.71366315,0,1044,0.417643,False,False,False,False,False
762,3909560059256796544,0.71320574,0.71320574,0.44,1048,0.156383,False,False,False,False,False
763,5222467957473239552,0.71320117,0.71320117,0.16,1049,-0.000923,False,False,False,False,False
764,4876090222420502144,0.71301151,0.71301151,0.16,1051,1.080159,False,False,False,False,False
765,5494230711755880704,0.71276769,0.71276769,0.08,1052,0.152795,False,False,True,False,False
766,6448597630613279872,0.71270977,0.71270977,0.92,1054,0.010946,False,False,False,False,False
767,1818831071188453120,0.71265798,0.71265798,0.12,1055,0.481596,False,False,False,False,False
768,1667336781395236096,0.71261448,0.71261448,0.92,1056,0.524968,False,False,False,False,False
769,6383963114451742464,0.71247488,0.71247488,1,1057,0.139682,False,False,False,False,False
770,368613231718631296,0.71246444,0.71246444,0.36,1058,0.200391,False,False,False,False,False
771,2359242788577524736,0.71233125,0.71233125,0.6,1059,0.794521,False,False,False,False,False
772,2113056809360314240,0.7121584,0.7121584,0.6,1062,0.374862,False,False,False,False,False
773,3541934219045374336,0.7121264,0.7121264,0.08,1063,0.769892,False,False,False,False,False
774,746931753788334464,0.71190171,0.71190171,0.6,1065,0.370572,False,False,True,False,False
775,1286136860255236608,0.71183336,0.71183336,0.6,1066,0.410714,False,False,False,False,False
776,374803108521007488,0.71172303,0.71172303,0.4,1067,0.635352,False,False,True,False,False
777,2079073928612821760,0.71169696,0.71169696,1,1068,0.11109,False,False,False,False,False
778,2900526659214382080,0.71166946,0.71166946,0.8,1069,0.709335,False,False,False,False,False
779,1681486229030330752,0.71166733,0.71166733,0.04,1070,0.427578,False,False,False,False,False
780,1584072591185664896,0.71165937,0.71165937,0.6,1071,0.979236,False,False,False,False,False
781,412186533928517248,0.71165421,0.71165421,0.72,1072,0.551044,False,False,False,False,False
782,4987723809786770304,0.71159715,0.71159715,0.36,1073,-0.087401,False,True,False,False,False
783,2448404248058334848,0.71141206,0.71141206,0.96,1076,1.040649,False,False,False,False,False
784,227087603983161984,0.71140251,0.71140251,0.12,1077,0.35257,False,False,False,False,False
785,1889703529122914560,0.71124598,0.71124598,1,1080,0.581389,False,False,False,False,False
786,4519096492161974144,0.71109747,0.71109747,0.2,1083,-0.003719,False,False,False,False,False
787,4463742575679541504,0.71106135,0.71106135,0.36,1084,-0.200356,False,True,False,False,False
788,2842925409699760256,0.71105139,0.71105139,0.04,1085,0.496704,False,False,True,False,False
789,1640572714166158976,0.711004,0.711004,0.92,1086,0.917946,False,False,False,False,False
790,2341726571915014400,0.71100259,0.71100259,0.16,1087,0.020857,False,False,False,False,False
791,3606397348831305216,0.71095842,0.71095842,0.48,1088,-0.298981,False,False,False,False,False
792,4454532237354157568,0.71078407,0.71078407,1,1090,0.307025,False,False,False,False,False
793,1293234723208262144,0.71068501,0.71068501,1,1091,0.574106,False,False,False,False,False
794,2203579464238080000,0.71055946,0.71055946,0.04,1096,0.051779,False,False,False,False,False
795,6476612499694715648,0.71054614,0.71054614,0.08,1097,0.172772,False,False,False,False,False
796,1115034331075446528,0.71049902,0.71049902,0,1098,0.640762,False,False,False,False,False
797,4022645689166462976,0.71049652,0.71049652,0.28,1099,0.751603,False,False,False,False,False
798,6067708763903130880,0.71043878,0.71043878,0.2,1100,0.317117,False,False,False,False,False
799,1957077749085971584,0.71041258,0.71041258,0,1102,0.291335,False,False,False,False,False
800,2509463083685544320,0.71038609,0.71038609,0.92,1103,0.536773,False,False,False,False,False
801,36955414740605824,0.71037548,0.71037548,0.4,1104,0.475708,False,False,False,False,False
802,3145608419523709696,0.71037054,0.71037054,0.12,1105,1.083142,False,False,True,False,False
803,427104673334306176,0.71030558,0.71030558,0.84,1107,0.870221,False,False,False,False,False
804,1805028863062027264,0.71016645,0.71016645,0.6,1109,0.55174,False,False,False,False,False
805,5305346399517857280,0.71009735,0.71009735,1,1110,0.844161,False,False,False,False,False
806,502737642965579648,0.71009491,0.71009491,0,1111,-0.43056,False,False,False,False,False
807,6112935525431766528,0.7100893,0.7100893,0.48,1112,0.821889,False,False,False,False,False
808,2479453696216295296,0.71003062,0.71003062,1,1113,0.809417,False,False,False,False,False
809,1957338371998792576,0.70999101,0.70999101,0.04,1115,0.200029,False,False,False,False,False
810,4743841784168215424,0.70999053,0.70999053,0.36,1116,0.906472,False,False,False,False,False
811,3080857458209146368,0.70996688,0.70996688,0.76,1117,0.522832,False,False,False,False,False
812,545559493402343680,0.70983963,0.70983963,0.36,1119,0.521126,False,False,True,False,False
813,4100890647495167744,0.70978612,0.70978612,0.52,1122,0.665963,False,False,False,False,False
814,255731217616609792,0.70971586,0.70971586,0.28,1123,0.236187,False,True,False,False,False
815,6403254252120730368,0.70971556,0.70971556,1,1124,0.620325,False,False,False,False,False
816,6425912987746838144,0.70967964,0.70967964,0.96,1125,0.016892,False,False,True,False,False
817,3998674480255094016,0.70966489,0.70966489,0.6,1126,0.858486,False,False,False,False,False
818,5710630027635527168,0.70964736,0.70964736,0.28,1127,0.819804,False,False,False,False,False
819,2801708463985223680,0.70949031,0.70949031,0.48,1129,-0.06122,False,False,False,False,False
820,713172211332191104,0.70948691,0.70948691,0,1130,-0.130933,False,False,False,False,False
821,2170202105148939136,0.70948444,0.70948444,0.2,1131,-0.070604,False,False,False,False,False
822,5619653274451847552,0.70942095,0.70942095,0.68,1132,0.904194,False,False,True,False,False
823,6592223158057230592,0.70938374,0.70938374,1,1133,-0.056737,False,False,False,False,False
824,3242298578715440000,0.70930249,0.70930249,0,1134,0.926103,False,False,False,False,False
825,2518399295720818048,0.7092884,0.7092884,0.44,1135,0.716613,False,False,False,False,False
826,4547881191164080768,0.70928172,0.70928172,1,1136,-0.285692,False,False,False,False,False
827,6011302546085703552,0.70924546,0.70924546,1,1137,0.433588,False,False,True,False,False
828,3129978174541780992,0.70920247,0.70920247,0.76,1138,0.253574,False,False,False,False,False
829,1072408116395809664,0.70911692,0.70911692,0,1139,0.237364,False,False,False,False,False
830,3671653814912056064,0.70906846,0.70906846,0.24,1140,0.07862,False,False,False,False,False
831,2363976907689160832,0.70902206,0.70902206,0,1141,0.591789,False,False,False,False,False
832,2135110259540829824,0.70901639,0.70901639,0.68,1142,0.025045,False,False,False,False,False
833,2515329665414503808,0.708981,0.708981,0.8,1143,0.088717,False,False,False,False,False
834,4303614168992941568,0.70892382,0.70892382,0.48,1145,0.479496,False,False,False,False,False
835,5445076219799025664,0.70890786,0.70890786,0.48,1146,0.666024,False,False,False,False,False
836,6616413852680821248,0.70880511,0.70880511,0.92,1148,0.55111,False,False,False,False,False
837,5063978755103431296,0.70878131,0.70878131,0.52,1149,0.64175,False,False,True,False,False
838,414421055091406080,0.70872067,0.70872067,0.8,1150,0.746683,False,False,False,False,False
839,1439063500156563328,0.70868328,0.70868328,0.24,1151,0.378172,False,True,False,False,False
840,2155794070417681664,0.70866712,0.70866712,0.32,1152,0.068978,False,False,False,False,False
841,6535933969509594624,0.70865451,0.70865451,0.12,1153,0.844961,False,False,False,False,False
842,5933463513781955712,0.70859783,0.70859783,0.12,1154,0.252604,False,False,False,False,False
843,1558774787137081984,0.70859524,0.70859524,0.24,1155,-0.167079,False,False,True,False,False
844,1875790515142936960,0.70854811,0.70854811,0.32,1156,0.06983,False,False,False,False,False
845,6022215057246797056,0.70852286,0.70852286,0.2,1157,0.605875,False,False,False,False,False
846,6259919511139840640,0.7084486,0.7084486,0.44,1158,0.566483,False,False,False,False,False
847,3592104732758365824,0.70839243,0.70839243,0.12,1159,0.231977,False,False,False,False,False
848,6851545346293718528,0.70837941,0.70837941,0,1160,0.562494,False,False,False,False,False
849,2963947933017930112,0.7082955,0.7082955,1,1161,0.827939,False,False,False,False,False
850,247511376067311744,0.70824909,0.70824909,0.28,1162,0.885968,False,False,False,False,False
851,2012921742811266304,0.70807181,0.70807181,0.24,1163,0.587632,False,False,False,False,False
852,123130085243260800,0.7080696,0.7080696,0.56,1164,0.187883,False,False,False,False,False
853,2763645776614592768,0.70803184,0.70803184,0.4,1165,0.689157,False,False,False,False,False
854,281086127553744000,0.70792709,0.70792709,0.24,1166,0.899337,False,False,False,False,False
855,4242728884389090944,0.70776211,0.70776211,0.68,1168,0.189152,False,False,False,False,False
856,3152781117988100224,0.70768789,0.70768789,0,1169,0.163871,False,False,True,False,False
857,6428547245809055232,0.70767941,0.70767941,0.64,1170,-0.058995,False,False,False,False,False
858,4574048021719712640,0.70766242,0.70766242,1,1171,0.772138,False,False,False,False,False
859,1462646031708556672,0.70747551,0.70747551,0.64,1174,0.345326,False,False,True,False,False
860,2993919348678863488,0.7073426,0.7073426,0.28,1175,0.702347,False,False,False,False,False
861,5671742874032533376,0.70729224,0.70729224,0.16,1176,-0.050134,False,False,False,False,False
862,3189680315897189504,0.70716465,0.70716465,0.52,1177,0.200759,False,False,True,False,False
863,6066382684179482240,0.70709081,0.70709081,0.2,1178,0.761124,False,False,False,False,False
864,2024339105927258240,0.70694164,0.70694164,0.72,1181,0.731144,False,False,False,False,False
865,1834652390701056384,0.70687857,0.70687857,0.28,1182,0.235201,False,False,False,False,False
866,3509294430396754304,0.70679434,0.70679434,0.92,1185,0.676844,False,False,False,False,False
867,641146296971222912,0.70677143,0.70677143,0.96,1186,0.960371,False,False,False,False,False
868,1796825582900925824,0.70676057,0.70676057,0.32,1188,0.598924,False,False,False,False,False
869,479945247958152192,0.70673905,0.70673905,0.4,1189,0.378146,False,False,True,False,False
870,3928825495840280320,0.70660777,0.70660777,0.4,1190,-0.040222,False,False,False,False,False
871,2401724344460914304,0.70646489,0.70646489,0.04,1192,0.879858,False,False,False,False,False
872,506105202278213248,0.70639024,0.70639024,1,1193,0.77693,False,False,False,False,False
873,1713327707813549696,0.70630692,0.70630692,0.16,1195,0.916736,False,False,False,False,False
874,5082316959788533632,0.70629914,0.70629914,0.2,1197,0.156087,False,False,True,False,False
875,5744326794836737280,0.7062769,0.7062769,0.36,1198,0.111169,False,False,False,False,False
876,1919533966778642944,0.70620633,0.70620633,0.08,1199,0.090105,False,False,False,False,False
877,3725701713434643328,0.7062024,0.7062024,0.8,1200,-0.039753,False,False,True,False,False
878,1388427588083562112,0.70617197,0.70617197,0,1201,0.800574,False,False,False,False,False
879,1303807970619637632,0.70612559,0.70612559,0.36,1202,-0.166141,False,True,False,False,False
880,5065496218588727168,0.70610126,0.70610126,0.16,1203,0.195832,False,False,True,False,False
881,2939600381894071552,0.70609673,0.70609673,0.32,1204,0.714688,False,False,False,False,False
882,1638578406231809280,0.70608129,0.70608129,0.16,1206,1.069537,False,False,False,False,False
883,6362685812108322816,0.70603542,0.70603542,0.2,1208,0.664629,False,False,True,False,False
884,1909353519899700224,0.70593897,0.70593897,0.76,1209,0.927364,False,False,False,False,False
885,3136952686035250688,0.70592746,0.70592746,1,1210,0.658807,False,False,False,False,False
886,6713807291294999936,0.70591374,0.70591374,0.64,1211,0.808913,False,False,True,False,False
887,4325935663772785024,0.70586379,0.70586379,0.32,1212,0.211878,False,False,False,False,False
888,3304935076090945536,0.70586085,0.70586085,1,1213,0.74605,False,False,False,False,False
889,1090621874403962624,0.70584179,0.70584179,0.16,1215,0.589383,False,False,False,False,False
890,3947285780674512000,0.70579912,0.70579912,0.56,1217,0.543586,False,False,True,False,False
891,4117634349827851008,0.70578615,0.70578615,0.28,1218,0.54151,False,False,False,False,False
892,5375901132936062720,0.70570614,0.70570614,0.28,1219,0.979493,False,False,False,False,False
893,6883395002690355072,0.70560725,0.70560725,0.28,1220,0.164393,False,False,False,False,False
894,5422003243172902528,0.70560635,0.70560635,0.04,1221,0.532699,False,False,False,False,False
895,2543062097446318080,0.70531743,0.70531743,0.96,1225,0.317784,False,False,False,False,False
896,1843371105562745088,0.70531577,0.70531577,0.48,1226,0.967069,False,False,False,False,False
897,2846798267609702912,0.70530675,0.70530675,0.52,1227,0.881442,False,False,False,False,False
898,1272860463509203072,0.70522612,0.70522612,0.12,1228,0.39614,False,False,True,False,False
899,798848562550871680,0.70522421,0.70522421,0.24,1229,-0.344944,False,False,True,False,False
900,5820385855304920704,0.70518117,0.70518117,1,1230,0.871883,False,False,False,False,False
901,6439459829993469696,0.70503457,0.70503457,0.28,1231,-0.074269,False,False,False,False,False
902,6235905352566118784,0.70502953,0.70502953,1,1232,0.520981,False,False,False,False,False
903,602518907300518528,0.70499032,0.70499032,0.04,1233,0.509758,False,False,False,False,False
904,6466272589267103616,0.70488639,0.70488639,0.2,1235,0.429177,False,False,False,False,False
905,4547250346370251648,0.70486719,0.70486719,0.28,1236,0.067475,False,False,False,False,False
906,6794671904753665664,0.70482254,0.70482254,0.4,1237,0.537013,False,False,False,False,False
907,774690093062727040,0.70474829,0.70474829,1,1239,0.861668,False,False,False,False,False
908,1785417634366032256,0.70472633,0.70472633,0.8,1240,0.932049,False,False,False,False,False
909,4739928214264361856,0.7046494,0.7046494,0.44,1241,0.947389,False,False,False,False,False
910,5078270482120024960,0.70458352,0.70458352,0,1243,0.327571,False,False,False,False,False
911,6507608831990831616,0.70456438,0.70456438,0,1244,-0.020387,False,False,False,False,False
912,1780624347783836032,0.70451813,0.70451813,0.96,1245,0.48646,False,False,False,False,False
913,6441410982096229760,0.70448991,0.70448991,0,1246,0.548952,False,False,False,False,False
914,5920332561774939776,0.70444062,0.70444062,0,1247,-0.240114,False,False,False,False,False
915,4867826396104756992,0.70442873,0.70442873,0.72,1248,0.514884,False,False,False,False,False
916,1117580800004896896,0.70436149,0.70436149,0.12,1249,0.936799,False,False,False,False,False
917,1212774313804554752,0.70412752,0.70412752,1,1250,0.313312,False,False,False,False,False
918,2199059440669155328,0.70405561,0.70405561,0.48,1253,0.428273,False,False,False,False,False
919,4854708878788267264,0.70402506,0.70402506,0.88,1254,0.792527,False,False,False,False,False
920,2313022171603701888,0.70398971,0.70398971,1,1255,0.296303,False,False,False,False,False
921,1576237471326673024,0.70394813,0.70394813,0,1257,-0.4248,False,False,False,False,False
922,4229940258487034368,0.7039141,0.7039141,0.56,1258,-0.495925,False,False,False,False,False
